Economics	20.783333333333	1107.2500000000045
Pedagogy	4.300000000000001	251.11666666666403
Computer Science	3.016666666666	35.616666666666
Animal Welfare	2.5	336.8666666666699
Leadership	1.6	285.3833333333303
Mathematics	0.43333333333400004	160.56666666667618
French	0.050000000001	7.116666666679982
